,Unnamed: 0,last_name_x, first_name_x,player_id,power_score,contact_score,discipline_score,composite_score_scaled,batting_avg,on_base_percent,slg_percent,on_base_plus_slg,woba,home_run,strikeout,walk,double,bb_percent,k_percent,hit,year_x
438,24,d'Arnaud, Travis,518595,41.84681151513645,59.65099960414991,28.020486355461728,36.63331848084848,0.265,0.316,0.469,0.785,0.341,18,89,18,24,4.3,21.1,104,2022
439,27,Grandal, Yasmani,518735,34.333493026860474,62.07232996674208,51.123152709359594,36.58362705853244,0.202,0.301,0.269,0.57,0.263,5,79,45,7,12.0,21.0,66,2022
440,153,Dozier, Hunter,641531,40.97580129731924,44.76770636296146,59.640003127687855,36.372894901206365,0.236,0.292,0.387,0.679,0.298,12,125,34,26,6.8,25.0,109,2022
441,104,Urias, Ramon,602104,43.62290100068781,48.03455788737887,42.265697083431064,36.10802275277543,0.248,0.305,0.414,0.719,0.313,16,98,30,17,6.7,22.0,100,2022
442,186,Joe, Connor,656582,28.686850758383446,65.04093927316174,64.27128782547501,36.04729924803367,0.238,0.338,0.359,0.697,0.314,7,97,55,20,11.8,20.8,96,2022
443,88,Duvall, Adam,594807,45.00730935692411,49.38358509705733,34.10364375635311,36.02456742264727,0.213,0.276,0.401,0.677,0.295,12,101,21,16,6.7,32.1,61,2022
444,218,Straw, Myles,664702,19.535103090894697,80.47436166335213,67.45500039096096,35.90667518271846,0.221,0.291,0.273,0.564,0.257,0,87,54,22,9.1,14.6,118,2022
445,194,Moncada, Yoan,660162,40.99702529377615,49.017541640510395,48.31531003205879,35.64089199265471,0.212,0.273,0.353,0.626,0.275,12,114,32,18,7.4,26.3,84,2022
446,255,Hays, Austin,669720,36.2363778132104,60.72371193597158,42.32977558839626,35.47000555965351,0.25,0.306,0.413,0.719,0.314,16,114,34,35,5.8,19.6,134,2022
447,10,Votto, Joey,458015,44.06282295651112,40.84616420748313,51.86672140120416,35.353069174149546,0.205,0.319,0.37,0.689,0.31,11,97,44,18,11.7,25.8,66,2022
448,15,Rojas, Miguel,500743,23.785235024520055,84.79773859868011,40.05434357651106,35.14190554739349,0.236,0.283,0.323,0.606,0.268,6,61,26,19,5.1,12.0,111,2022
449,229,Gimenez, Andres,665926,36.97539266856651,56.750895106070764,46.07299241535694,35.12711221647398,0.297,0.371,0.466,0.837,0.364,17,112,34,26,6.1,20.1,146,2022
450,14,Gurriel, Yuli,493329,30.701566363679,70.99254407438272,41.13593713347407,35.05852493848649,0.242,0.288,0.36,0.648,0.285,8,73,30,40,5.1,12.5,132,2022
451,116,Peterson, Jace,607054,37.2538930999554,52.37648371272727,53.31085307686292,35.03565551420926,0.236,0.316,0.382,0.698,0.306,8,85,33,14,10.1,25.9,68,2022
452,193,Sheets, Gavin,657757,36.29509655706074,63.77036116396532,33.631871139260284,34.8384070215981,0.241,0.295,0.411,0.706,0.308,15,86,27,19,6.6,21.0,91,2022
453,168,Kiner-Falefa, Isiah,643396,25.039990136834657,79.15819354039527,45.298029556650235,34.83425274326771,0.261,0.314,0.327,0.641,0.285,4,72,35,20,6.6,13.6,126,2022
454,56,Suarez, Eugenio,553993,53.09178134333471,39.80849471395843,76.9476503244976,34.78279108486667,0.236,0.332,0.459,0.791,0.344,31,196,73,24,11.6,31.2,128,2022
455,13,Belt, Brandon,474832,43.54789103870165,43.054237992514366,45.76808194542184,34.41394432362878,0.213,0.326,0.35,0.676,0.303,8,81,37,9,12.4,27.2,54,2022
456,155,Heim, Jonah,641680,37.3807367838505,58.0036166607971,38.899210258816154,34.31047656737523,0.227,0.298,0.399,0.697,0.306,16,87,41,20,9.1,19.3,92,2022
457,62,Hernandez, Enrique,571771,34.78009024429868,59.60073738163655,45.23266088044412,34.25100215332365,0.222,0.291,0.338,0.629,0.28,6,71,34,24,8.5,17.7,80,2022
458,122,Kelly, Carson,608348,31.687223203175375,64.9076799735711,43.72832121354288,33.58824333710974,0.211,0.282,0.334,0.616,0.275,7,71,29,18,8.2,20.1,67,2022
459,246,Senzel, Nick,669222,31.08089475598374,67.79360219304944,40.271952459144565,33.581801848613246,0.231,0.296,0.306,0.602,0.272,5,76,30,13,7.1,18.1,86,2022
460,162,Rosario, Amed,642708,34.48455838238241,67.34777388084096,27.985651731957145,33.4671548894518,0.283,0.312,0.403,0.715,0.311,11,111,25,26,3.7,16.6,180,2022
461,5,Blackmon, Charlie,453568,33.59242591713382,65.17354227014637,35.56540777230431,33.45533094487607,0.264,0.314,0.419,0.733,0.317,16,109,32,22,5.5,18.9,140,2022
462,190,Thomas, Lane,657041,29.840839956871314,61.972181710801955,55.89291578700445,33.45239412063603,0.241,0.301,0.404,0.705,0.308,17,132,41,26,7.5,24.1,120,2022
463,236,Garcia, Adolis,666969,55.99438953812281,39.61464228353491,59.999530846821486,33.19447821867627,0.25,0.3,0.456,0.756,0.324,27,183,40,34,6.1,27.9,151,2022
464,201,Varsho, Daulton,662139,39.430159013582376,47.06617957248051,48.24779107045117,33.13547692692862,0.235,0.302,0.443,0.745,0.323,27,145,46,23,7.8,24.5,125,2022
465,144,Frazier, Adam,624428,22.949571699296666,77.64531846334866,47.34295097349284,32.59068394812375,0.238,0.301,0.311,0.612,0.274,3,73,46,22,7.6,12.1,129,2022
466,11,Andrus, Elvis,462101,31.0395619105867,62.51399880349341,46.50950035186488,32.46960472788809,0.249,0.303,0.404,0.707,0.31,17,92,39,32,6.8,15.9,133,2022
467,128,Newman, Kevin,621028,25.16434084704237,82.55914874675082,28.810931269059346,32.44832159879044,0.274,0.316,0.372,0.688,0.303,2,48,16,18,5.2,15.5,79,2022
468,141,Ramirez, Harold,623912,37.359734772828965,67.39662326962154,12.808937368050657,32.35576511442358,0.3,0.343,0.404,0.747,0.327,6,72,19,24,4.4,16.6,121,2022
469,1,Cabrera, Miguel,408234,38.65910466861029,51.949433467846895,38.25971538040502,32.307709855900406,0.254,0.305,0.317,0.622,0.275,5,101,28,10,6.5,23.3,101,2022
470,276,Stott, Bryson,681082,29.866504405345683,62.48969278697233,50.176167018531544,32.27355196172138,0.234,0.295,0.358,0.653,0.289,10,89,36,19,7.7,19.1,100,2022
471,164,Estrada, Thairo,642731,27.592421489091517,68.35212684832179,46.74732191727265,32.182825487539034,0.26,0.322,0.4,0.722,0.317,14,89,33,22,6.1,16.5,127,2022
472,100,Choi, Ji Man,596847,53.09117556941382,39.937889070951414,65.77175697865351,31.934009329538455,0.233,0.341,0.388,0.729,0.322,11,123,58,22,13.8,29.4,83,2022
473,208,India, Jonathan,663697,29.65549105011185,67.07213963849094,40.45085620455078,31.89734574667198,0.249,0.327,0.378,0.705,0.314,10,94,31,16,7.2,21.8,96,2022
474,274,Miller, Owen,680911,28.955185854398152,70.28590919061647,36.08104621158808,31.73264993839675,0.243,0.301,0.351,0.652,0.287,6,93,32,26,6.8,19.7,103,2022
475,151,Bellinger, Cody,641355,37.49369062132342,47.56678579358633,48.84729064039408,31.68766298784255,0.21,0.265,0.389,0.654,0.284,19,150,38,27,6.9,27.3,106,2022
476,137,Margot, Manuel,622534,35.101833793044236,58.974461701458736,35.19856908280553,31.67042683935192,0.274,0.325,0.375,0.7,0.308,4,68,24,18,6.6,18.7,92,2022
477,148,Hernandez, Yadiel,628450,40.72714195317362,51.48694846704143,28.927476737821554,31.662521027970232,0.269,0.312,0.41,0.722,0.315,9,74,19,16,5.8,22.6,82,2022
478,75,Castellanos, Nick,592206,37.16086567961715,47.06160276868398,49.2055281882868,31.2050884981142,0.263,0.305,0.389,0.694,0.304,13,130,29,27,5.2,23.3,138,2022
479,215,Happ, Ian,664023,38.75600830500166,40.71132847171173,55.73164438189068,31.192550993581698,0.271,0.342,0.44,0.782,0.339,17,149,58,42,9.0,23.2,155,2022
480,261,Garcia, Luis,671277,38.853913634973495,60.621797511748355,15.47572132301196,31.042514581863728,0.275,0.295,0.408,0.703,0.303,7,84,11,23,2.9,22.3,99,2022
481,174,Diaz, Aledmys,649557,34.08539034054937,60.86058486284238,30.110133708655873,30.346976616401705,0.243,0.287,0.403,0.69,0.301,12,53,18,13,5.5,16.2,74,2022
482,233,Carlson, Dylan,666185,27.856182931162323,58.69072811328834,56.2932989287669,29.99374536142688,0.237,0.315,0.381,0.696,0.306,8,94,44,30,9.1,19.3,102,2022
483,102,Candelario, Jeimer,600869,36.866034957842565,52.72184475884257,33.609508171084514,29.78920737114776,0.217,0.272,0.361,0.633,0.277,13,109,28,19,6.0,23.3,93,2022
484,139,Mateo, Jorge,622761,35.96577622027118,41.957139838467825,57.37231214324809,29.57091593721741,0.221,0.267,0.379,0.646,0.281,13,147,27,25,5.1,27.6,109,2022
485,198,Gonzalez, Oscar,660757,42.15575438797632,53.35025762845795,10.95195089530064,29.366306003931317,0.296,0.327,0.461,0.788,0.339,11,75,15,27,3.9,19.6,107,2022
486,187,Mullins II, Cedric,656775,31.757762672347333,53.366474084638696,49.61451247165533,29.324901585428385,0.258,0.318,0.403,0.721,0.315,16,126,47,32,7.0,18.8,157,2022
487,21,Hernandez, Cesar,514917,22.179242837770666,63.856471491181686,64.23645320197043,29.206000755545052,0.248,0.311,0.318,0.629,0.283,1,114,45,28,7.3,18.5,139,2022
488,54,Diaz, Elias,553869,33.64202257885078,55.72383935126493,36.16490734224723,28.875142096730276,0.228,0.281,0.368,0.649,0.284,9,82,25,18,6.6,21.5,80,2022
489,182,Rengifo, Luis,650859,30.20195818847135,63.0349925336375,34.53671123621862,28.862176815324727,0.264,0.294,0.429,0.723,0.314,17,79,17,22,3.3,15.5,129,2022
490,228,Cruz, Oneil,665833,55.95438640452254,38.16313304768828,42.91508327468918,28.59415000721964,0.233,0.294,0.45,0.744,0.32,17,126,28,13,7.8,34.9,77,2022
491,145,Trevino, Jose,624431,34.66453457915637,66.53182878836431,8.787903667213996,28.306065811419813,0.248,0.283,0.388,0.671,0.293,11,62,15,12,4.2,17.6,83,2022
492,210,Raleigh, Cal,663728,55.04860141473,38.06664659002782,44.88130424583626,28.21837824383348,0.211,0.284,0.489,0.773,0.33,27,122,38,20,9.2,29.4,78,2022
493,37,Berti, Jon,542932,32.509573747197884,50.30031832717826,48.039643443584325,28.089924777374055,0.24,0.324,0.338,0.662,0.298,4,89,42,17,10.4,22.0,86,2022
494,22,Segura, Jean,516416,29.30679784816053,67.52982414874248,25.74892485729923,28.026655223748953,0.277,0.336,0.387,0.723,0.32,10,58,25,9,6.5,15.0,98,2022
495,173,Toro, Abraham,647351,29.85096019974248,61.36232303084466,35.29361169755257,27.873654481291087,0.185,0.239,0.324,0.563,0.246,10,65,22,13,6.3,18.5,60,2022
496,68,Voit III, Luke,572228,51.91592046121124,18.97471430362394,63.77371178356399,27.652445156038347,0.226,0.308,0.402,0.71,0.311,22,179,55,22,9.7,31.5,113,2022
497,64,Myers, Wil,571976,40.7604575219787,44.09364644262826,25.628508874814287,27.108008301822444,0.261,0.315,0.398,0.713,0.311,7,86,21,15,7.3,30.1,68,2022
498,118,Stallings, Jacob,607732,27.486617453360857,63.18841223478982,36.834076159199306,26.927865738285625,0.223,0.292,0.292,0.584,0.265,4,83,29,12,7.6,21.6,77,2022
499,253,Hiura, Keston,669374,56.71590169061197,27.65236776287987,38.199507389162555,26.789312372186053,0.226,0.316,0.449,0.765,0.334,14,111,23,8,8.6,41.7,53,2022
500,103,Daza, Yonathan,602074,22.92243124682821,76.49710090846253,25.35972319962466,26.349140481776768,0.301,0.349,0.384,0.733,0.323,2,58,26,21,6.4,14.2,112,2022
501,41,Harrison, Josh,543281,29.97745988688947,56.46725786171187,35.52541246383609,25.57742990868866,0.256,0.317,0.37,0.687,0.305,7,71,21,19,4.9,16.7,99,2022
502,111,Tapia, Raimel,606132,32.4924371051134,59.66834543776073,19.45804988662131,25.4877201199989,0.265,0.292,0.38,0.672,0.293,7,81,16,20,3.7,18.7,109,2022
503,134,Wisdom, Patrick,621550,50.51028323790344,16.166013704090044,61.275510204081634,25.311572240412087,0.207,0.298,0.426,0.724,0.316,25,183,53,28,9.9,34.3,97,2022
504,121,Gallo, Joey,608336,52.6958719482987,0.0,61.01403549925717,25.299157049741662,0.16,0.28,0.357,0.637,0.286,19,163,56,8,13.7,39.8,56,2022
505,25,Donaldson, Josh,518626,47.53872275029905,31.20000630352385,64.04636797247633,25.0715968199331,0.222,0.308,0.374,0.682,0.302,15,148,54,28,9.9,27.1,106,2022
506,200,Contreras, William,661388,50.522193117554295,34.8192436458474,50.06478223473297,24.80198145352271,0.271,0.348,0.498,0.846,0.365,20,104,39,13,10.5,28.0,89,2022
507,66,Taylor, Michael A.,572191,30.721058585507116,49.79829563593759,42.19817812182343,24.62561349063568,0.254,0.313,0.357,0.67,0.297,9,109,35,10,7.7,23.9,105,2022
508,221,McCarthy, Jake,664983,34.085181482051155,52.701287091682815,21.0957072484166,23.907833069810547,0.283,0.342,0.427,0.769,0.337,8,76,23,16,6.5,21.5,91,2022
509,97,Sanchez, Gary,596142,48.76984107301685,36.6695000450486,52.01466103682852,23.856683635097617,0.205,0.282,0.377,0.659,0.29,16,136,40,24,8.5,28.9,86,2022
510,167,Kemp, Tony,643393,17.96619354801936,76.08643314607616,34.91086089608256,23.842290648033693,0.235,0.307,0.334,0.641,0.287,7,69,45,24,8.1,12.4,117,2022
511,138,Reyes, Victor,622682,36.53762560985998,49.60917465336516,14.241887559621537,22.935546068034213,0.254,0.289,0.362,0.651,0.284,3,77,13,19,3.9,22.9,80,2022
512,73,Iglesias, Jose,578428,19.460954250775327,85.74685251326986,6.24884666510282,22.815528420079616,0.292,0.328,0.38,0.708,0.312,3,56,17,30,3.6,12.0,128,2022
513,260,Gonzalez, Luis,670768,25.763020891119247,54.07221203917153,44.63316131050121,22.663382629428323,0.251,0.32,0.357,0.677,0.299,4,75,30,17,8.6,21.4,78,2022
514,259,Walls, Taylor,670764,27.0724053855562,42.36863130241101,62.3777465008992,22.54391460601759,0.172,0.268,0.285,0.553,0.252,8,120,52,18,11.2,25.8,70,2022
515,217,Bader, Harrison,664056,21.280768545214897,65.82741952222328,37.092110407381334,22.38525955651054,0.25,0.294,0.356,0.65,0.286,5,62,15,10,4.8,19.8,73,2022
516,125,Cordero, Franchy,614173,51.72859619932871,38.6644974704063,33.16611932129173,22.111093692319717,0.219,0.3,0.397,0.697,0.304,8,92,28,17,10.2,33.5,53,2022
517,227,Taveras, Leody,665750,34.03096552894583,45.38917147409067,28.649659863945576,22.09229851891894,0.261,0.309,0.366,0.675,0.297,5,88,21,14,6.2,25.8,82,2022
518,135,Wendle, Joey,621563,26.616172328719895,72.9271765535904,1.0,21.837037439191608,0.259,0.297,0.36,0.657,0.289,3,50,15,24,4.0,13.5,90,2022
519,90,Baez, Javier,595879,35.86633906864745,41.71283885118991,26.099851434826796,21.336543211722493,0.238,0.278,0.393,0.671,0.291,17,147,26,27,4.4,24.9,132,2022
520,87,Calhoun, Kole,594777,49.94731359728451,31.20677754396086,39.68148408788802,21.13440195899273,0.196,0.257,0.33,0.587,0.26,12,136,27,14,6.4,32.1,76,2022
521,235,Dalbec, Bobby,666915,48.99857137198211,27.175970779492836,45.126436781609186,21.112950946171825,0.215,0.283,0.369,0.652,0.287,12,118,29,9,8.2,33.4,68,2022
522,58,Schoop, Jonathan,570731,30.15695045066466,41.49892880873365,45.7624912033779,20.79957636292899,0.202,0.239,0.322,0.561,0.245,11,107,19,23,3.7,21.0,97,2022
523,224,Celestino, Gilberto,665482,23.663476636147376,51.75756032400045,48.46755023848618,20.464053527695853,0.238,0.313,0.302,0.615,0.28,2,77,32,12,9.2,22.2,74,2022
524,99,Franco, Maikel,596748,31.243110228782335,51.31382740888647,20.20376886386737,20.255027424944775,0.229,0.255,0.342,0.597,0.261,9,75,12,15,3.1,19.3,85,2022
525,179,Castro, Willi,650489,27.836010512234083,52.86933372565426,28.996715927750405,20.032467266837653,0.241,0.284,0.367,0.651,0.285,8,82,15,18,3.8,20.9,88,2022
526,126,Reyes, Franmil,614177,45.73950337793416,21.21562881453693,55.69766987254671,19.94923217203253,0.221,0.273,0.365,0.638,0.28,14,157,30,17,6.3,33.2,97,2022
527,55,Narvaez, Omar,553882,21.250444744121083,61.23898941545676,35.33360700602079,19.58383911623158,0.206,0.292,0.305,0.597,0.269,4,57,29,12,9.8,19.3,54,2022
528,270,Thomas, Alek,677950,28.134107330734537,48.43873292606896,31.820900774102736,18.80006965966766,0.231,0.275,0.344,0.619,0.272,8,74,22,17,5.4,18.0,88,2022
529,222,Walsh, Jared,665120,45.394927361279926,38.169805190580504,44.03151145515677,18.767187052172485,0.215,0.269,0.374,0.643,0.278,15,138,27,18,5.9,30.4,91,2022
530,256,Lopez, Nicky,670032,17.793817623740402,61.37134558598706,41.8764954257565,18.01703892202977,0.227,0.281,0.273,0.554,0.251,0,63,29,12,6.0,13.1,99,2022
531,2,Cruz Jr., Nelson,443558,42.82416178877077,31.82395996789107,52.48041285479709,17.67013378944542,0.234,0.313,0.337,0.65,0.292,10,119,49,16,9.7,23.5,105,2022
532,239,Knizner, Andrew,668800,25.696192271963113,53.287075338874224,25.44960512940808,17.28512731115781,0.215,0.301,0.3,0.601,0.275,4,62,26,10,8.9,21.2,56,2022
533,129,Taylor, Chris,621035,42.2089643749013,22.60277153828256,54.133122214402995,16.341571903847996,0.221,0.304,0.373,0.677,0.298,10,160,44,25,9.7,35.2,89,2022
534,158,Neuse, Sheldon,641914,28.322540078050345,42.15523770094274,31.332785987958395,15.676125328564584,0.214,0.273,0.288,0.561,0.253,4,80,20,4,6.8,27.3,58,2022
535,267,McCormick, Chas,676801,40.76616557026044,39.48136089245431,46.96493079990616,15.250989755971888,0.245,0.332,0.407,0.739,0.326,14,106,46,12,11.3,26.0,88,2022
536,264,Perdomo, Geraldo,672695,15.641133195800572,54.20597128212074,52.950465243568686,15.168041729838349,0.195,0.285,0.262,0.547,0.253,5,103,50,10,10.0,20.6,84,2022
537,234,Morel, Christopher,666624,42.716260652103806,19.565403094685475,47.08749706779262,14.638526934759254,0.235,0.308,0.433,0.741,0.322,16,137,38,19,8.9,32.2,89,2022
538,60,Barnhart, Tucker,571466,17.37540210960393,55.88888914285839,39.93392759402611,14.344363593807769,0.221,0.287,0.267,0.554,0.253,1,74,25,10,8.1,24.0,62,2022
539,105,Anderson, Brian,605119,39.405647049023386,37.54711261582999,47.79838142153413,13.91755726315569,0.222,0.311,0.346,0.657,0.293,8,101,37,16,9.7,26.4,75,2022
540,114,Haase, Eric,606992,42.33880077923383,38.19508564685829,34.575416373445925,13.41947125905145,0.254,0.305,0.443,0.748,0.322,14,97,24,17,6.8,27.6,82,2022
541,6,Maldonado, Martin,455117,38.95716757366184,33.5951509994679,49.28637891938384,13.370989920805744,0.186,0.248,0.352,0.6,0.264,15,116,22,12,5.8,30.6,64,2022
542,192,Laureano, Ramon,657656,39.868892806678566,37.704524054558334,43.010125889436225,13.153821469263637,0.211,0.287,0.376,0.663,0.294,13,104,25,18,6.5,27.2,73,2022
543,249,Suwinski, Jack,669261,38.85440069360958,32.20700297457819,47.98330596606458,12.763498815109184,0.202,0.298,0.411,0.709,0.311,19,114,41,11,11.0,30.6,66,2022
544,93,Odor, Rougned,596059,35.34596890756226,39.57790613670172,52.22495894909687,11.41985573559296,0.207,0.275,0.357,0.632,0.278,13,109,32,19,6.8,23.1,88,2022
545,211,Grisham, Trent,663757,31.2402363879116,32.42192370783506,68.46004378762998,10.746120313458135,0.184,0.284,0.341,0.625,0.28,17,150,57,16,10.9,28.6,83,2022
546,170,Robles, Victor,645302,19.42113904004907,44.94022162396047,38.44248963953397,10.381720496895722,0.224,0.273,0.311,0.584,0.26,6,104,17,10,4.2,25.6,82,2022
547,199,Sanchez, Jesus,660821,39.317809263784184,37.17554748060298,34.32641332395026,10.33353288458026,0.214,0.28,0.403,0.683,0.298,13,92,26,14,7.6,26.8,67,2022
548,91,Hedges, Austin,595978,19.299758878442898,41.76724172735114,42.69360387833294,9.749613112605434,0.163,0.241,0.248,0.489,0.225,7,78,25,4,7.4,23.1,48,2022
549,209,Bart, Joey,663698,40.04322203386849,19.405098309364003,34.154820548909214,8.743240731066951,0.215,0.296,0.364,0.66,0.294,11,112,26,6,8.9,38.5,56,2022
550,38,Crawford, Brandon,543063,31.87447783684936,39.258892503721896,49.4214168425991,7.336010781229852,0.231,0.308,0.344,0.652,0.289,9,98,39,15,8.5,21.4,94,2022
551,50,Stassi, Max,545358,33.207186543999335,19.50551800861152,52.97282821174446,7.031568633071331,0.18,0.267,0.303,0.57,0.258,9,112,38,12,10.1,29.9,60,2022
552,150,Pinder, Chad,640461,36.22673417955288,27.08393660287318,34.40511376964578,6.120338565211446,0.235,0.263,0.385,0.648,0.281,12,118,14,18,3.7,31.1,85,2022
553,33,Garcia, Avisail,541645,37.594038214554985,26.562719845707676,29.4796700289311,6.101770940893258,0.224,0.266,0.317,0.583,0.258,8,109,17,9,4.5,28.7,80,2022
554,254,Allen, Nick,669397,12.635321564519195,53.199666681997385,25.283173039330674,4.68840504821682,0.207,0.256,0.291,0.547,0.245,4,64,19,13,5.8,19.6,62,2022
555,231,Adell, Jo,666176,37.91327939459595,23.723544107074662,23.949135976229563,4.631936556714438,0.224,0.264,0.373,0.637,0.278,8,107,11,12,3.9,37.5,60,2022
556,184,Chavis, Michael,656308,34.16246096271069,38.43303227194392,30.702322308233622,4.625375200137901,0.229,0.265,0.389,0.654,0.282,14,126,19,16,4.5,29.6,92,2022
557,140,Velazquez, Andrew,623205,33.64175587245833,24.27303051007904,33.98322777386816,3.181787887753343,0.196,0.236,0.304,0.54,0.239,9,119,15,8,4.3,34.1,63,2022
558,42,Hicks, Aaron,543305,25.81575770557043,38.392154213010386,55.000547345374926,2.8535978690483814,0.216,0.33,0.313,0.643,0.292,8,109,62,9,13.7,24.1,83,2022
559,101,Bradley Jr., Jackie,598265,29.79337807475297,38.867993012606966,36.75537571350378,2.0469502473020516,0.203,0.255,0.311,0.566,0.252,4,77,24,23,6.5,20.8,70,2022
560,161,Siri, Jose,642350,31.62343146404915,35.165746752998864,27.65364766596293,1.0,0.213,0.268,0.339,0.607,0.268,7,108,20,13,6.2,33.2,64,2022
561,75,Betts, Mookie,605141,63.61498671217598,82.79584674675992,84.61775865819176,100.0,0.298,0.394,0.595,0.989,0.414,34,86,70,32,13.0,16.0,136,2023
562,156,Acuna Jr., Ronald,660670,69.4837868191695,62.66632838823003,69.41735746912536,91.65490454960154,0.332,0.417,0.567,0.984,0.419,28,71,67,29,11.7,12.4,165,2023
563,54,Judge, Aaron,592450,88.52557961230733,31.55012818950633,55.22186238731663,91.53085929369132,0.276,0.407,0.617,1.024,0.424,24,83,56,11,18.5,27.5,67,2023
564,155,Ohtani, Shohei,660271,77.61456758103724,46.26994758604332,65.33791720037702,90.5101913508581,0.305,0.405,0.666,1.071,0.437,43,133,75,21,13.9,24.6,139,2023
565,87,Seager, Corey,608369,76.1011090467445,64.00231519133031,32.996688981801476,89.64113869125491,0.345,0.41,0.658,1.068,0.442,23,61,38,33,10.3,16.6,112,2023
566,19,Freeman, Freddie,518692,60.36432878509811,78.41089040663766,62.97638784832153,88.67410987163952,0.333,0.411,0.575,0.986,0.414,23,94,57,45,10.2,16.8,162,2023
567,227,Alvarez, Yordan,670541,64.66153261735214,61.17613030450032,47.5702201706262,80.14685041617325,0.278,0.383,0.556,0.939,0.395,21,72,44,15,12.9,21.1,80,2023
568,96,Olson, Matt,621566,73.65049293895089,33.53144069804797,60.34449090074195,78.48623456939694,0.268,0.38,0.599,0.979,0.406,43,137,83,21,15.0,24.7,125,2023
569,136,Diaz, Yandy,650490,59.72504391305837,61.86036257534929,53.606834714938266,76.9705538528857,0.325,0.402,0.502,0.904,0.391,16,78,49,26,10.4,16.5,135,2023
570,252,Rodriguez, Julio,677594,71.29637474937321,39.80421006450099,49.25941948425454,76.3871723350428,0.278,0.337,0.463,0.8,0.343,21,141,38,29,6.8,25.4,142,2023
571,14,Martinez, J.D.,502110,69.3087647879695,40.66521886779948,54.446649104575,76.13578750763234,0.256,0.309,0.547,0.856,0.355,25,122,28,23,7.2,31.3,90,2023
572,186,Soto, Juan,665742,58.74725528800384,46.033836050942725,84.6345070933127,75.90066520092229,0.261,0.403,0.489,0.892,0.382,24,107,106,26,19.2,19.4,115,2023
573,217,Murphy, Sean,669221,64.6780789127196,46.35003774086302,56.68615414360635,74.87170378911152,0.27,0.378,0.524,0.902,0.387,20,84,39,18,10.8,23.2,83,2023
574,166,Tucker, Kyle,663656,53.999329103382,63.25600139012092,60.076515938806594,73.45882184310531,0.297,0.377,0.524,0.901,0.38,24,67,60,29,11.6,12.9,132,2023
575,146,Schwarber, Kyle,656941,62.019055938583534,23.884172121032755,100.0,71.84387572100465,0.185,0.329,0.44,0.769,0.333,33,160,92,13,16.8,29.3,83,2023
576,259,Torkelson, Spencer,679529,56.141096207733995,45.68364710114967,79.3802837325084,71.63812292675325,0.239,0.319,0.452,0.771,0.331,23,126,52,28,9.9,24.0,111,2023
577,200,Garcia, Adolis,666969,60.60534275081956,42.94985118587405,66.44092128477173,71.44960214967766,0.255,0.335,0.512,0.847,0.359,31,137,53,24,10.2,26.4,116,2023
578,163,Riley, Austin,663586,59.36557791092947,43.71815479681287,67.73294342267444,70.90228807701318,0.277,0.336,0.505,0.841,0.355,29,132,43,24,7.8,24.0,137,2023
579,28,Ozuna, Marcell,542303,61.95302718147476,39.89124867263691,63.95736761969209,70.60848114176007,0.251,0.324,0.492,0.816,0.347,26,103,42,16,9.7,23.7,98,2023
580,101,Alonso, Pete,624413,61.04028925740674,39.617341988210846,66.8452763612635,70.27890775185817,0.226,0.325,0.535,0.86,0.363,39,106,50,13,10.0,21.2,98,2023
581,13,Pham, Tommy,502054,59.892562910492074,50.146393045357925,50.17101288155256,70.16895291144738,0.264,0.336,0.478,0.814,0.347,13,74,33,20,9.9,22.2,78,2023
582,195,Bichette, Bo,666182,53.35161250761904,71.24389073161883,33.582884211035115,69.97090265385638,0.321,0.351,0.503,0.854,0.366,18,89,19,25,4.0,18.7,146,2023
583,79,Marte, Ketel,606466,52.44434401814648,57.99744439572757,62.53614326799913,69.7669172795063,0.273,0.353,0.478,0.831,0.356,20,84,53,19,10.3,16.3,124,2023
584,245,Jung, Josh,673962,61.599719186087,46.706748786703145,48.31672185030331,69.66811541728939,0.274,0.323,0.489,0.812,0.347,22,135,28,24,6.1,29.3,117,2023
585,85,Bregman, Alex,608324,40.74505549952878,72.02728071074117,80.1220001450081,69.53326634585859,0.256,0.356,0.433,0.789,0.345,20,73,71,19,12.8,13.1,123,2023
586,104,Soler, Jorge,624585,56.326638502321714,40.47473410171649,77.52360006767044,68.64235103111552,0.241,0.331,0.505,0.836,0.354,32,123,56,20,11.1,24.4,106,2023
587,81,Nimmo, Brandon,607043,52.49169766466164,45.015100011023264,83.33530705464388,68.54782144334013,0.27,0.367,0.448,0.815,0.355,18,115,63,20,11.7,21.4,124,2023
588,185,Guerrero Jr., Vladimir,665489,62.47370623859888,46.112237621330706,41.019189404741766,68.34924990361327,0.262,0.337,0.431,0.768,0.332,18,80,46,23,9.0,15.6,119,2023
589,165,Hayes, Ke'Bryan,663647,54.639811449567986,61.90914022097841,37.87048360200112,67.59261508434942,0.251,0.29,0.398,0.688,0.296,7,74,20,19,5.3,19.7,89,2023
590,139,Chapman, Matt,656305,63.67024866398563,24.718241069758516,75.47550571573579,67.54699680723957,0.248,0.339,0.437,0.776,0.337,15,137,55,34,11.2,28.0,106,2023
591,84,Ramirez, Jose,608070,49.49879364041333,64.07510680530962,53.41063876066414,67.46834557240551,0.282,0.352,0.482,0.834,0.348,18,51,52,30,10.0,9.8,130,2023
